DATE,MONTH,Fall,Winter,Spring,Summer,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,willRain,SeattleTwoDaysBeforePrecip,Humidity Diff
12/31/2014,12,0,1,0,0,8,14,78,30.62,27.47,13,2.2,0,-15.6,51,19,9,190,8,0,3,0.5,140,7,0,0.02,-3
1/1/2015,1,0,1,0,0,7,12,80,30.48,27.34,11,1.9,0,-17.7,53,18,6,140,13,0,3,0,130,9,0,1,2
1/2/2015,1,0,1,0,0,7,14,73,30.41,27.27,13,3.3,0,-15.8,51,20,8,130,12,0,3,0,130,9,0,0.67,-7
1/3/2015,1,0,1,0,0,12,19,77,30.38,27.27,17,3.3,0,-10.9,46,25,12,230,16,0,2,0,130,10,0,0,4
1/4/2015,1,0,1,0,0,19,26,79,30.45,27.35,23,1.1,0,-3.9,39,32,19,190,12,0.02,2,0.1,340,9,1,0.07,2
1/5/2015,1,0,1,0,0,30,34,94,30.45,27.37,31,3.6,0,4,31,39,29,300,17,0.11,3,0.1,90,12,1,0.43,15
1/6/2015,1,0,1,0,0,31,32,95,30.55,27.47,31,1.3,0,1.9,33,37,26,300,15,0,2,0,300,14,0,0.16,1
1/7/2015,1,0,1,0,0,28,33,94,30.5,27.4,29,1.6,0,2.8,32,41,24,280,12,0,2,0,280,10,0,0.19,-1
1/8/2015,1,0,1,0,0,28,31,92,30.35,27.27,30,2.7,0,0.7,34,32,29,180,12,0,2,0.48,180,9,0,0.16,-2
1/9/2015,1,0,1,0,0,29,32,93,30.27,27.21,31,3.3,0,1.6,33,33,30,170,14,0,1,0,170,10,0,0,1
1/10/2015,1,0,1,0,0,30,32,93,30.16,27.11,31,0.9,0,1.5,33,34,29,310,8,0,0,0,310,7,0,0,0
1/11/2015,1,0,1,0,0,31,33,94,30.18,27.15,32,1.3,0,2.4,32,34,31,250,7,0.01,0,0,250,7,1,0.2,1
1/12/2015,1,0,1,0,0,32,33,97,30.27,27.23,32,5.7,0,2.3,32,35,30,290,14,0.11,1,0.8,290,13,1,0,3
1/13/2015,1,0,1,0,0,28,33,91,30.43,27.37,30,3.1,0,2.2,32,37,28,130,14,0,0,0,140,12,0,0,-6
1/14/2015,1,0,1,0,0,26,31,78,30.49,27.42,30,8.5,0,0.1,34,34,28,150,23,0,0,0,150,18,0,0,-13
1/15/2015,1,0,1,0,0,24,30,73,30.45,27.37,29,8.4,0,-1,35,35,25,160,28,0,0,0,150,21,0,0,-5
1/16/2015,1,0,1,0,0,34,37,92,30.23,27.21,35,6.4,0,5.9,28,42,31,130,26,0.34,0,0.1,140,21,1,0,19
1/17/2015,1,0,1,0,0,32,36,93,30.31,27.24,34,3.7,0,4.7,29,43,29,180,20,0.06,0,0,170,15,1,0,1
1/18/2015,1,0,1,0,0,39,43,87,30.18,27.17,41,6,0,11.6,22,50,35,120,28,0.13,0,0,120,22,1,0,-6
1/19/2015,1,0,1,0,0,33,37,88,30.37,27.32,35,3.2,0,5.5,28,44,30,320,16,0,0,0,320,13,0,0,1
1/20/2015,1,0,1,0,0,27,31,92,30.42,27.34,29,1.1,0,-0.6,34,34,27,280,7,0,0,0,220,6,0,0,4
1/21/2015,1,0,1,0,0,25,28,85,30.5,27.42,27,2.8,0,-3.8,37,33,23,180,10,0,0,0,190,9,0,0,-7
1/22/2015,1,0,1,0,0,22,30,74,30.54,27.45,26,4.8,0,-1.9,35,37,23,150,13,0,0,0,150,10,0,0.14,-11
1/23/2015,1,0,1,0,0,27,33,84,30.62,27.52,29,4.3,0,1,32,40,26,140,23,0,0,0,140,18,0,0.6,10
1/24/2015,1,0,1,0,0,29,35,83,30.54,27.47,32,2.1,0,2.8,30,40,29,160,14,0,0,0,140,10,0,0.02,-1
1/25/2015,1,0,1,0,0,30,37,85,30.49,27.42,32,2.2,0,4.7,28,46,27,280,12,0,0,0,280,10,0,0.47,2
1/26/2015,1,0,1,0,0,31,36,87,30.32,27.26,33,2.9,0,3.6,29,43,29,330,12,0,0,0,160,9,0,0.05,2
1/27/2015,1,0,1,0,0,32,33,95,30.17,27.13,33,1.4,0,0.4,32,39,27,310,9,0.04,0,0,300,8,1,0.72,8
1/28/2015,1,0,1,0,0,34,38,92,30.37,27.32,35,2.8,0,5.3,27,46,30,120,18,0.01,0,0,130,14,1,0.01,-3
1/29/2015,1,0,1,0,0,33,39,80,30.42,27.36,36,4.5,0,6.1,26,47,31,130,16,0,0,0,130,14,0,0.13,-12
1/30/2015,1,0,1,0,0,30,37,84,30.27,27.22,33,3.5,0,3.9,28,45,28,300,18,0,0,0,300,15,0,1.35,4
1/31/2015,1,0,1,0,0,27,36,74,30.2,27.16,32,5.4,0,2.8,29,48,24,310,20,0,0,0,310,16,0,0.14,-10
2/1/2015,2,0,1,0,0,21,36,72,30.08,27.16,26,8.5,0,2.6,29,42,30,140,22,0.14,0,0,140,16,1,0,-2
2/2/2015,2,0,1,0,0,20,40,69,30.23,27.09,26,4.1,0,6.4,25,46,33,120,20,0.12,0,0,120,16,1,0,-3
2/3/2015,2,0,1,0,0,20,42,63,30.36,27.06,27,4,0,8.2,23,46,38,340,14,0.32,0,0,330,12,1,0,-6
2/4/2015,2,0,1,0,0,29,46,85,30.45,27.11,32,2.5,0,12.1,19,52,39,270,16,0.11,0,0,270,10,1,0,22
2/5/2015,2,0,1,0,0,32,49,86,30.54,26.94,34,11.2,0,14.9,16,59,39,120,24,0,0,0,120,20,0,0.03,1
2/6/2015,2,0,1,0,0,30,58,75,30.47,26.83,34,14.8,0,23.7,7,64,51,250,32,0.04,0,0,250,24,1,0.12,-11
2/7/2015,2,0,1,0,0,31,58,81,30.64,26.9,34,11.6,0,23.4,7,65,50,130,32,0.04,0,0,130,24,1,0.29,6
2/8/2015,2,0,1,0,0,31,54,79,30.71,27.03,34,10.7,0,19.2,11,65,43,80,28,0.04,0,0,140,21,1,0,-2
2/9/2015,2,0,1,0,0,28,52,79,30.59,27,31,8.3,0,17,13,57,47,80,25,0.38,0,0,80,20,1,0.36,0
2/10/2015,2,0,1,0,0,29,45,88,30.49,27.27,31,5.1,0,9.8,20,53,37,310,23,0.08,0,0,290,17,1,0.39,9
2/11/2015,2,0,1,0,0,31,47,78,30.41,27.34,34,9.1,0,11.6,18,57,36,150,21,0,0,0,140,16,0,0.51,-10
2/12/2015,2,0,1,0,0,31,46,74,30.31,27.34,35,2.6,0,10.3,19,56,35,310,10,0,0,0,140,9,0,0.27,-4
2/13/2015,2,0,1,0,0,30,45,69,30.29,27.28,36,4.5,0,9.1,20,55,34,170,15,0,0,0,170,14,0,0,-5
2/14/2015,2,0,1,0,0,40,48,88,30.25,27.19,42,4,0,11.8,17,58,38,300,17,0,0,0,310,13,0,0,19
2/15/2015,2,0,1,0,0,42,44,74,30.17,27.24,46,8.3,0,7.6,21,54,33,300,26,0,0,0,310,22,0,0,-14
2/16/2015,2,0,1,0,0,37,40,62,30.04,27.24,44,2.8,0,3.3,25,51,28,170,18,0,0,0,170,12,0,0,-12
2/17/2015,2,0,1,0,0,33,41,53,29.61,27.24,43,2.9,0,4,24,52,29,140,18,0,0,0,140,16,0,0,-9
2/18/2015,2,0,1,0,0,32,43,58,29.61,27.22,41,3.6,0,5.7,22,56,30,160,14,0,0,0,170,12,0,0.11,5
2/19/2015,2,0,1,0,0,31,46,59,29.96,27.12,39,5.1,0,8.5,19,59,32,350,16,0,0,0,360,14,0,0.51,1
2/20/2015,2,0,1,0,0,25,45,56,30.32,27.11,34,8.4,0,7.2,20,53,36,330,25,0,0,0,340,21,0,0.12,-3
2/21/2015,2,0,1,0,0,25,38,51,30.28,27.08,35,8.3,0,-0.1,27,49,27,340,28,0,0,0,340,24,0,0.77,-5
2/22/2015,2,0,1,0,0,25,33,58,30.27,27.24,34,3.9,0,-5.4,32,40,25,150,22,0.02,1,0.2,150,17,1,0,7
2/23/2015,2,0,1,0,0,20,32,52,30.35,27.33,31,4,0,-6.7,33,42,21,310,15,0,0,0,300,12,0,0,-6
2/24/2015,2,0,1,0,0,22,40,48,30.3,27.25,33,6,0,1,25,53,26,330,20,0,0,0,330,15,0,0.81,-4
2/25/2015,2,0,1,0,0,26,43,55,30.32,27.18,36,7.5,0,3.7,22,55,31,310,28,0,0,0,330,22,0,0.21,7
2/26/2015,2,0,1,0,0,31,44,53,30.14,27.01,40,7.4,0,4.4,21,50,37,310,21,0.01,0,0,300,17,1,0,-2
2/27/2015,2,0,1,0,0,37,44,69,30.07,26.77,42,9,0,4.1,21,53,35,140,23,0,0,0,140,20,0,0,16
2/28/2015,2,0,1,0,0,35,39,63,30.1,26.88,42,5.7,0,-1.2,26,47,30,360,25,0.05,0,0,40,21,1,0.13,-6
3/1/2015,3,0,0,1,0,20,37,55,30.14,27.11,30,5.5,0,-3.4,28,47,27,160,25,0.01,0,0,150,21,1,0.16,-8
3/2/2015,3,0,0,1,0,21,38,50,29.84,26.83,32,8.9,0,-2.5,27,49,27,330,28,0,0,0,330,22,0,0,-5
3/3/2015,3,0,0,1,0,18,37,49,30.03,27.03,30,13,0,-3.8,28,46,28,320,29,0,0,0,320,23,0,0,-1
3/4/2015,3,0,0,1,0,13,33,48,30.31,27.26,26,3.5,0,-8.1,32,45,20,330,16,0,0,0,300,12,0,0,-1
3/5/2015,3,0,0,1,0,17,42,42,30.4,27.35,32,3,0,0.6,23,57,26,200,18,0,0,0,140,12,0,0,-6
3/6/2015,3,0,0,1,0,22,46,43,30.4,27.37,35,3.9,0,4.3,19,60,31,130,13,0,0,0,130,10,0,0.06,1
3/7/2015,3,0,0,1,0,27,49,46,30.23,27.21,38,4.6,0,7,16,62,35,320,13,0,0,0,300,9,0,0,3
3/8/2015,3,0,0,1,0,25,47,45,30.14,27.14,38,5.8,0,4.7,18,62,32,310,20,0,0,0,320,15,0,0.4,-1
3/9/2015,3,0,0,1,0,25,49,42,30.08,27.09,39,4.6,0,6.4,16,64,34,320,16,0,0,0,130,12,0,0.32,-3
3/10/2015,3,0,0,1,0,24,54,34,29.99,27.02,41,5.8,0,11.1,11,71,36,140,20,0,0,0,150,16,0,0,-8
3/11/2015,3,0,0,1,0,33,54,48,30.02,27.08,44,5.9,0,10.8,11,61,46,320,18,0,0,0,320,16,0,0,14
3/12/2015,3,0,0,1,0,40,55,62,30.32,27.34,47,6.8,0,11.6,10,64,45,300,25,0,0,0,300,20,0,0,14
3/13/2015,3,0,0,1,0,34,56,47,30.28,27.28,45,10.4,0,12.3,9,70,41,130,24,0,0,0,150,20,0,0.01,-15
3/14/2015,3,0,0,1,0,39,59,52,30.07,27.11,49,11.4,0,15,6,66,52,140,24,0.11,0,0,140,18,1,0.23,5
3/15/2015,3,0,0,1,0,42,59,57,29.94,27.01,50,9.5,0,14.8,6,68,50,130,28,0.1,0,0,140,21,1,0.06,5
3/16/2015,3,0,0,1,0,40,54,62,30.09,27.13,47,4.4,0,9.5,11,60,47,340,20,0.02,0,0,330,15,1,0,5
3/17/2015,3,0,0,1,0,42,53,72,30.01,27.04,47,5.1,0,8.3,12,60,45,320,18,0,0,0,340,13,0,0,10
3/18/2015,3,0,0,1,0,34,49,60,30.17,27.18,42,8,0,4,16,59,38,310,32,0,0,0,330,21,0,0,-12
3/19/2015,3,0,0,1,0,31,49,51,30.18,27.18,41,3.2,0,3.8,16,64,34,140,12,0,0,0,140,10,0,0.38,-9
3/20/2015,3,0,0,1,0,32,55,44,30.04,27.06,44,5.7,0,9.6,10,72,38,150,18,0,0,0,130,16,0,0,-7
3/21/2015,3,0,0,1,0,32,55,43,30.02,27.07,45,6.6,0,9.4,10,65,45,320,23,0,0,0,310,18,0,1.03,-1
3/22/2015,3,0,0,1,0,28,55,38,29.96,26.98,43,8,0,9.1,10,68,42,270,29,0,0,0,130,21,0,0.84,-5
3/23/2015,3,0,0,1,0,33,47,56,29.99,27.03,41,10.2,0,0.9,18,54,40,260,41,0.06,0,0,270,31,1,0.02,18
3/24/2015,3,0,0,1,0,32,44,64,30.11,27.12,39,11.2,0,-2.3,21,52,35,310,31,0.31,0,0,300,25,1,0,8
3/25/2015,3,0,0,1,0,30,43,59,30.39,27.37,38,3.9,0,-3.5,22,54,32,10,16,0,0,0,20,13,0,0,-5
3/26/2015,3,0,0,1,0,36,50,62,30.35,27.33,43,3.9,0,3.4,15,65,34,310,14,0,0,0,300,10,0,0.03,3
3/27/2015,3,0,0,1,0,41,61,51,30.09,27.11,50,6.8,0,14.2,4,77,45,130,22,0,0,0,120,17,0,0.23,-11
3/28/2015,3,0,0,1,0,32,52,45,30.17,27.21,44,11.8,0,5,13,62,42,300,46,0,0,0,300,39,0,0.02,-6
3/29/2015,3,0,0,1,0,28,52,43,30.24,27.24,42,4.8,0,4.8,13,67,37,140,13,0,0,0,140,12,0,0,-2
3/30/2015,3,0,0,1,0,31,59,36,30.02,27.04,46,6.4,0,11.6,6,77,40,130,28,0,0,0,130,20,0,0,-7
3/31/2015,3,0,0,1,0,31,55,40,29.86,26.95,44,12.8,0,7.4,10,68,41,330,43,0,0,0,320,32,0,0.03,4
4/1/2015,4,0,0,1,0,25,45,51,30.16,27.15,36,10.6,0,-2.7,20,53,36,300,32,0,0,0,300,25,0,0,11
4/2/2015,4,0,0,1,0,21,40,49,30.25,27.24,33,7.3,0,-7.9,25,54,26,310,28,0,0,0,310,22,0,0,-2
4/3/2015,4,0,0,1,0,19,44,37,30.21,27.19,35,7.6,0,-4.1,21,58,30,150,26,0,0,0,150,17,0,0,-12
4/4/2015,4,0,0,1,0,27,49,43,29.93,26.95,39,5.6,0,0.8,16,57,40,310,20,0,0,0,300,15,0,0,6
4/5/2015,4,0,0,1,0,37,47,72,29.7,26.74,42,6.4,0,-1.4,18,54,40,260,23,0.2,0,0,250,18,1,0.06,29
4/6/2015,4,0,0,1,0,26,45,49,29.84,26.87,37,5,0,-3.6,20,54,36,270,18,0.09,0,0,310,15,1,0.29,-23
4/7/2015,4,0,0,1,0,27,49,46,29.75,26.77,39,7,0,0.2,16,59,39,170,31,0,0,0,170,26,0,0.05,-3
4/8/2015,4,0,0,1,0,36,51,65,29.83,26.88,43,10.1,0,2.1,14,59,43,310,28,0.12,0,0,300,23,1,0.33,19
4/9/2015,4,0,0,1,0,31,47,54,30.06,27.06,40,2.8,0,-2.1,18,61,33,140,16,0,0,0,130,10,0,1.03,-11
4/10/2015,4,0,0,1,0,28,56,36,29.91,26.93,43,9.6,0,6.7,9,69,42,160,22,0,0,0,160,17,0,0.68,-18
4/11/2015,4,0,0,1,0,36,48,64,29.88,26.94,43,6,0,-1.5,17,57,39,250,36,0.21,0,0,250,24,1,0.93,28
4/12/2015,4,0,0,1,0,26,44,54,30.17,27.16,37,4.7,0,-5.7,21,55,32,320,16,0,0,0,130,12,0,0.14,-10
4/13/2015,4,0,0,1,0,24,60,27,29.89,26.94,44,12.4,0,10.1,5,77,42,130,32,0,0,0,140,26,0,0.24,-27
4/14/2015,4,0,0,1,0,26,48,50,29.97,27.01,37,18.3,0,-2.1,17,60,36,330,45,0.01,0,0,300,35,1,0.01,23
4/15/2015,4,0,0,1,0,23,44,47,30.24,27.22,36,16.3,0,-6.3,21,57,30,310,39,0,0,0,330,30,0,0,-3
4/16/2015,4,0,0,1,0,26,47,46,30.2,27.2,38,5.4,0,-3.5,18,63,30,310,18,0,0,0,300,14,0,0.04,-1
4/17/2015,4,0,0,1,0,30,56,40,30.09,27.12,44,6.9,0,5.3,9,72,39,310,18,0,0,0,320,15,0,0,-6
4/18/2015,4,0,0,1,0,29,58,35,30.03,27.08,45,13.4,0,7.1,7,73,42,300,35,0,0,0,320,28,0,0.01,-5
4/19/2015,4,0,0,1,0,27,55,35,30.04,27.06,43,5.5,0,3.8,10,69,40,300,20,0,0,0,300,17,0,0,0
4/20/2015,4,0,0,1,0,30,57,35,29.86,26.91,45,4.8,0,5.6,8,73,40,290,16,0,0,0,320,13,0,0,0
4/21/2015,4,0,0,1,0,32,61,37,29.75,26.83,47,5.9,0,9.4,4,76,45,280,20,0,0,0,300,15,0,0,2
4/22/2015,4,0,0,1,0,33,57,43,29.78,26.86,46,10.8,0,5.1,8,70,44,290,30,0,0,0,310,24,0,0,6
4/23/2015,4,0,0,1,0,23,52,33,29.78,26.83,40,5.1,0,-0.1,13,68,35,310,25,0,0,0,320,20,0,0.18,-10
4/24/2015,4,0,0,1,0,37,51,60,29.72,26.78,44,8.5,0,-1.4,14,57,45,330,25,0.06,0,0,310,20,1,0.03,27
4/25/2015,4,0,0,1,0,30,50,50,29.79,26.85,41,9.8,0,-2.7,15,60,40,300,36,0,0,0,310,30,0,0,-10
4/26/2015,4,0,0,1,0,25,48,43,30.09,27.11,39,12.6,0,-4.9,17,61,35,310,38,0,0,0,300,28,0,0,-7
4/27/2015,4,0,0,1,0,27,52,39,30.23,27.24,41,3.5,0,-1.2,13,68,35,230,18,0,0,0,250,12,0,0,-4
4/28/2015,4,0,0,1,0,28,65,28,30,27.04,48,10.4,0,11.5,0,81,49,160,28,0,0,0,160,22,0,0,-11
4/29/2015,4,0,0,1,0,35,62,38,29.95,27.03,49,11.8,0,8.2,3,73,50,310,29,0,0,0,300,22,0,0.16,10
4/30/2015,4,0,0,1,0,26,55,35,30.12,27.15,42,8.3,0,0.9,10,69,40,330,25,0,0,0,300,18,0,0.37,-3
5/1/2015,5,0,0,1,0,26,61,31,29.95,27,45,6.1,0,6.6,4,78,44,150,17,0,0,0,150,15,0,0.72,-4
5/2/2015,5,0,0,1,0,27,64,26,29.78,26.86,47,6.1,0,9.4,1,80,48,360,23,0,0,0,350,20,0,0,-5
5/3/2015,5,0,0,1,0,31,63,34,29.79,26.87,48,5.8,0,8.1,2,79,47,350,23,0,0,0,320,17,0,0,8
5/4/2015,5,0,0,1,0,34,67,29,29.74,26.83,51,7.3,2,11.8,0,84,49,170,44,0,0,0,220,31,0,0,-5
5/5/2015,5,0,0,1,0,28,62,30,29.77,26.86,46,12.8,0,6.5,3,71,52,330,30,0,0,0,340,23,0,0,1
5/6/2015,5,0,0,1,0,25,53,37,29.81,26.87,41,12.9,0,-2.8,12,64,41,330,28,0,0,0,320,21,0,0,7
5/7/2015,5,0,0,1,0,39,47,78,29.86,26.9,43,5.8,0,-9.2,18,51,42,290,21,0.25,0,0,320,16,1,0,41
5/8/2015,5,0,0,1,0,41,60,60,29.82,26.88,49,7.1,0,3.5,5,73,47,310,26,0.02,0,0,300,22,1,0,-18
5/9/2015,5,0,0,1,0,32,61,38,29.9,26.96,48,12,0,4.2,4,76,45,320,37,0,0,0,320,25,0,0,-22
5/10/2015,5,0,0,1,0,28,58,31,29.96,27.01,45,6.7,0,0.9,7,73,43,130,24,0,0,0,140,20,0,0,-7
5/11/2015,5,0,0,1,0,33,64,33,29.75,26.83,48,10.2,0,6.6,1,76,51,130,30,0,0,0,130,23,0,0,2
5/12/2015,5,0,0,1,0,43,61,62,29.67,26.75,50,5.9,0,3.3,4,75,46,270,38,0.36,0,0,270,28,1,0.03,29
5/13/2015,5,0,0,1,0,37,55,55,29.83,26.88,46,4.6,0,-3,10,65,44,320,17,0,0,0,330,14,0,0.1,-7
5/14/2015,5,0,0,1,0,41,60,54,29.66,26.72,49,5.8,0,1.7,5,72,47,340,17,0,0,0,340,15,0,0,-1
5/15/2015,5,0,0,1,0,49,55,84,29.63,26.72,51,7.9,0,-3.6,10,59,51,320,21,0.19,0,0,320,17,1,0.08,30
5/16/2015,5,0,0,1,0,45,58,67,29.74,26.82,51,16.1,0,-0.9,7,65,50,290,33,0.02,0,0,300,28,1,0.67,-17
5/17/2015,5,0,0,1,0,47,58,71,29.94,27,51,5.4,0,-1.1,7,70,46,180,24,0.06,0,0,170,20,1,2.2,4
5/18/2015,5,0,0,1,0,46,61,61,29.94,27,53,3.9,0,1.6,4,71,51,180,21,0,0,0,180,15,0,0.04,-10
5/19/2015,5,0,0,1,0,51,60,79,29.9,26.97,54,4.7,0,0.3,5,67,53,80,24,0.28,0,0,80,21,1,0.03,18
5/20/2015,5,0,0,1,0,51,62,74,29.9,26.96,55,4.4,0,2,3,70,54,100,25,0.09,0,0,80,21,1,0,-5
5/21/2015,5,0,0,1,0,47,63,58,29.83,26.9,54,4.6,0,2.7,2,73,52,120,17,0.03,0,0,110,14,1,0,-16
5/22/2015,5,0,0,1,0,47,63,59,29.8,26.88,54,4.5,0,2.5,2,75,51,140,15,0,0,0,280,12,0,0.16,1
5/23/2015,5,0,0,1,0,50,67,62,29.82,26.9,57,9.6,2,6.2,0,79,54,170,31,0.04,0,0,310,24,1,0.15,3
5/24/2015,5,0,0,1,0,47,67,53,29.83,26.91,55,9.1,2,5.9,0,79,54,300,31,0.17,0,0,320,22,1,0.04,-9
5/25/2015,5,0,0,1,0,47,67,57,29.81,26.9,54,7.1,2,5.6,0,79,54,200,29,0.08,0,0,300,23,1,0.32,4
5/26/2015,5,0,0,1,0,46,65,54,29.86,26.93,54,3.9,0,3.4,0,78,51,310,21,0.01,0,0,320,16,1,0.3,-3
5/27/2015,5,0,0,1,0,45,65,52,29.92,27.01,54,6.5,0,3.1,0,76,54,310,36,0.07,0,0,340,20,1,0.2,-2
5/28/2015,5,0,0,1,0,43,64,47,30,27.07,54,5.6,0,1.9,1,79,49,300,20,0,0,0,310,15,0,0,-5
5/29/2015,5,0,0,1,0,41,72,34,29.96,27.03,56,9.8,7,9.6,0,86,57,160,30,0,0,0,170,22,0,0.04,-13
5/30/2015,5,0,0,1,0,47,74,40,29.85,26.95,58,6.8,9,11.3,0,82,65,300,32,0,0,0,290,23,0,0,6
5/31/2015,5,0,0,1,0,47,76,38,29.78,26.88,59,6.5,11,13.1,0,94,57,140,40,0,0,0,140,32,0,0,-2
6/1/2015,6,0,0,0,1,46,73,41,29.73,26.85,58,10.3,8,9.8,0,85,60,150,31,0.01,0,0,90,25,1,0.07,3
6/2/2015,6,0,0,0,1,45,66,49,29.9,26.99,54,6.6,1,2.6,0,75,56,250,29,0,0,0,250,25,0,0.04,8
6/3/2015,6,0,0,0,1,44,63,53,29.87,26.94,53,7.9,0,-0.7,2,75,50,340,24,0,0,0,310,17,0,0.2,4
6/4/2015,6,0,0,0,1,44,65,49,29.84,26.93,54,9.3,0,1,0,79,51,300,25,0.01,0,0,300,21,1,0,-4
6/5/2015,6,0,0,0,1,49,69,54,29.86,26.95,57,7.1,4,4.8,0,83,54,70,38,0.14,0,0,70,31,1,0.06,5
6/6/2015,6,0,0,0,1,48,73,46,29.84,26.94,58,8.4,8,8.5,0,89,57,160,32,0,0,0,150,26,0,0,-8
6/7/2015,6,0,0,0,1,51,75,44,29.92,27.03,61,4.7,10,10.3,0,89,60,270,16,0,0,0,140,12,0,0,-2
6/8/2015,6,0,0,0,1,49,82,34,29.89,27,62,5.8,17,17,0,96,67,310,16,0,0,0,140,13,0,0.04,-10
6/9/2015,6,0,0,0,1,50,85,33,29.73,26.85,63,6.4,20,19.7,0,99,70,60,20,0,0,0,70,16,0,0.02,-1
6/10/2015,6,0,0,0,1,49,78,39,29.7,26.82,60,4.2,13,12.5,0,88,68,320,13,0,0,0,330,10,0,0,6
6/11/2015,6,0,0,0,1,40,75,30,29.81,26.93,56,9.2,10,9.2,0,91,59,330,26,0,0,0,320,22,0,0,-9
6/12/2015,6,0,0,0,1,34,74,25,29.84,26.95,54,11.4,9,7.9,0,88,60,310,28,0,0,0,320,23,0,0.43,-5
6/13/2015,6,0,0,0,1,28,68,24,29.83,26.93,49,7.9,3,1.6,0,83,52,340,21,0,0,0,350,18,0,0,-1
6/14/2015,6,0,0,0,1,31,67,28,29.85,26.94,50,6.8,2,0.4,0,84,50,300,20,0,0,0,310,16,0,0,4
6/15/2015,6,0,0,0,1,36,72,26,29.78,26.88,54,6.2,7,5.1,0,91,53,130,20,0,0,0,330,16,0,0.55,-2
6/16/2015,6,0,0,0,1,39,75,29,29.85,26.96,56,5.3,10,7.8,0,90,59,310,21,0,0,0,350,15,0,0.13,3
6/17/2015,6,0,0,0,1,37,78,24,29.83,26.95,56,6.8,13,10.5,0,93,62,340,23,0,0,0,350,17,0,0,-5
6/18/2015,6,0,0,0,1,40,77,27,29.78,26.9,57,5.7,12,9.2,0,94,60,330,22,0,0,0,340,15,0,0,3
6/19/2015,6,0,0,0,1,37,74,27,29.85,26.97,55,11.4,9,5.9,0,86,62,300,24,0,0,0,300,21,0,0,0
6/20/2015,6,0,0,0,1,40,72,33,29.87,26.96,55,5.7,7,3.6,0,88,56,310,20,0,0,0,340,15,0,0,6
6/21/2015,6,0,0,0,1,42,77,32,29.75,26.87,57,6.6,12,8.3,0,90,63,310,35,0,0,0,320,29,0,0,-1
6/22/2015,6,0,0,0,1,41,73,34,29.93,27.03,56,5,8,3.9,0,88,57,330,20,0,0,0,320,15,0,0,2
6/23/2015,6,0,0,0,1,40,77,28,29.89,27,57,5.9,12,7.6,0,93,60,310,29,0,0,0,320,15,0,0.22,-6
6/24/2015,6,0,0,0,1,41,76,31,29.9,27.01,57,6.6,11,6.3,0,92,60,330,22,0,0,0,340,17,0,0,3
6/25/2015,6,0,0,0,1,43,78,31,29.98,27.08,58,6.3,13,8,0,94,61,310,29,0,0,0,300,17,0,0.12,0
6/26/2015,6,0,0,0,1,46,83,29,29.93,27.05,62,5.3,18,12.7,0,101,64,260,16,0,0,0,280,14,0,0.13,-2
6/27/2015,6,0,0,0,1,46,90,24,29.87,27,63,5.3,25,19.3,0,106,73,310,22,0,0,0,300,16,0,0.05,-5
6/28/2015,6,0,0,0,1,49,92,24,29.78,26.93,65,5.9,27,21,0,110,74,220,24,0.01,0,0,210,18,1,0,0
6/29/2015,6,0,0,0,1,53,91,29,29.81,26.95,67,6.4,26,19.7,0,103,79,130,23,0,0,0,120,16,0,0.01,5
6/30/2015,6,0,0,0,1,51,88,30,29.84,26.98,65,6.5,23,16.4,0,102,74,300,23,0,0,0,330,17,0,0.07,1
7/1/2015,7,0,0,0,1,47,86,29,29.85,26.98,63,6.7,21,14,0,102,70,310,29,0,0,0,310,18,0,0,-1
7/2/2015,7,0,0,0,1,44,87,24,29.83,26.96,62,6.4,22,14.7,0,104,69,280,21,0,0,0,320,16,0,0,-5
7/3/2015,7,0,0,0,1,43,86,23,29.76,26.9,61,6.6,21,13.4,0,102,69,320,24,0,0,0,320,20,0,0,-1
7/4/2015,7,0,0,0,1,40,86,21,29.7,26.85,60,5.7,21,13.1,0,100,71,320,20,0,0,0,330,14,0,0,-2
7/5/2015,7,0,0,0,1,52,78,41,29.81,26.95,62,5.8,13,4.8,0,84,71,120,17,0,0,0,120,15,0,0,20
7/6/2015,7,0,0,0,1,50,81,36,29.91,27.01,62,5.6,16,7.5,0,94,68,300,20,0,0,0,250,15,0,0,-5
7/7/2015,7,0,0,0,1,47,85,30,29.81,26.93,62,8.1,20,11.2,0,96,73,280,21,0,0,0,300,18,0,0.24,-6
7/8/2015,7,0,0,0,1,51,76,49,29.76,26.88,61,8.9,11,1.9,0,88,63,130,46,0.62,0,0,120,26,1,0,19
7/9/2015,7,0,0,0,1,57,75,58,29.73,26.83,63,6.1,10,0.6,0,87,63,260,25,0.15,0,0,260,20,1,0,9
7/10/2015,7,0,0,0,1,54,75,53,29.76,26.88,61,6.5,10,0.3,0,86,63,230,28,0.08,0,0,190,23,1,0,-5
